Thickness,FRT,CT,% TCM Reduc,Cold Spot,Control Heating Time,Soaking Time,SPM Elongation,% Carbon,% Mn,%SI,%NB,%TI,YS (Mpa),,,,
1.25,897.8,570.24,65.84,550,366,342,0.8,0.0399,0.2,0.002,0.001,0.001,209,,,,
1,908.3,568.3,74.23,670,436,891,0.8,0.032,0.17,0.004,0.001,0.001,163,,,,
1.15,895.4,578.03,63.16,590,368,405,1.2,0.06,0.42,0.007,0.001,0.001,212,,,,
1.85,886.71,679.42,52.93,590,285,382,1.8,0.04,0.19,0.005,0.001,0.001,192,,,,
1,925.29,700.04,77.2,660,367,810,0.3,0.0017,0.05,0.005,0.001,0.062,139,,,,
1,880.23,571.87,65.77,590,282,369,1.2,0.045,0.24,0.002,0.001,0.001,193,,,,
0.6,883.45,580.92,77.82,590,254,412,0.8,0.05,0.28,0.004,0.001,0.001,178,,,,
0.65,893.37,568.88,75.79,670,426,916,0.8,0.045,0.17,0.002,0.001,0.001,171,,,,
2,883.42,689.99,54.58,590,277,361,2.2,0.04,0.23,0.008,0.001,0.001,199,,,,
0.75,924.82,701.03,80.63,670,426,900,0.3,0.0023,0.05,0.005,0.001,0.06,136,,,,
1.55,902.26,576.31,69.52,670,428,893,0.8,0.03,0.18,0.003,0.001,0.001,161,,,,
0.65,897.13,572.34,75.79,670,430,909,0.8,0.04,0.17,0.003,0.001,0.001,166,,,,
0.65,919.27,698.24,77.73,690,324,971,0.5,0.003,0.42,0.005,0.001,0.042,218,,,,
1,887.2,573.29,72.11,590,244,417,1.2,0.05,0.45,0.006,0.001,0.001,195,,,,
1.4,907.24,575.65,70.13,670,425,930,0.8,0.05,0.1599,0.002,0.001,0.001,161,,,,
2.5,888.31,572.02,49.1,570,436,306,1.8,0.04,0.29,0.004,0.001,0.001,202,,,,
1,920.49,704.14,68.59,690,305,1020,0.5,0.0021,0.37,0.006,0.001,0.043,199,,,,
1.4,900.13,564.52,70.13,670,427,901,0.8,0.04,0.17,0.006,0.001,0.001,165,,,,
0.8,914.18,699.47,73.2,690,305,971,0.5,0.0034,0.35,0.004,0.001,0.041,180,,,,
2,892.14,576.17,49.1,570,249,397,1.8,0.05,0.35,0.003,0.001,0.001,205,,,,
1,883.61,572.76,72.11,590,286,363,1.2,0.06,0.43,0.004,0.001,0.001,213,,,,
0.65,899.95,568.28,75.79,670,426,926,0.8,0.0399,0.1599,0.008,0.001,0.001,175,,,,
1,885.81,572.09,66.53,590,365,405,1.2,0.07,0.45,0.011,0.001,0.001,221,,,,
0.8,924.28,697.8,73.2,690,307,990,0.5,0.0023,0.45,0.007,0.001,0.044,220,,,,
1.25,900.71,570.76,65.84,600,322,313,0.8,0.045,0.23,0.006,0.001,0.001,202,,,,
0.7,882.83,550.05,69.71,670,428,900,0.6,0.045,0.16,0.005,0.001,0.001,169,,,,
1.25,906.3,574.62,65.84,590,370,367,0.8,0.0299,0.2199,0.003,0.001,0.001,203,,,,
0.4,885.74,576.52,81.64,570,511,184,1,0.04,0.29,0.005,0.001,0.001,212,,,,
1.2,891.2,613.12,55.82,600,249,418,1.2,0.07,1.2599,0.043,0.026,0.012,437,,,,
1,888,575.75,66.53,590,245,457,1.2,0.05,0.44,0.005,0.001,0.001,212,,,,
0.9,886.25,576.34,69.9,570,260,346,1.2,0.05,0.46,0.003,0.001,0.001,195,,,,
2,905.74,599.7,46.13,600,362,314,1.2,0.07,1.35,0.045,0.026,0.014,367,,,,
2.5,882.55,567.5,53.73,570,299,346,1.8,0.05,0.31,0.005,0.001,0.001,210,,,,
1.15,887.03,572.16,63.16,570,375,385,1.2,0.06,0.42,0.004,0.001,0.001,201,,,,
0.6,920.99,700.55,79.9,690,307,992,0.8,0.0037,0.44,0.004,0.001,0.04,222,,,,
1.6,885.62,570.37,57.32,570,285,367,1.4,0.05,0.3,0.004,0.001,0.001,213,,,,
1.4,880.7,572.1,59.51,570,281,338,1.2,0.05,0.25,0.01,0.001,0.001,212,,,,
0.9,917.32,592.28,69.83,690,306,955,0.5,0.0033,0.56,0.016,0.019,0.051,253,,,,
1.2,876.15,617.23,55.82,600,454,152,1.2,0.09,1.35,0.064,0.03,0.014,382,,,,
3,885.77,570.2,44.47,570,245,405,1.8,0.06,0.28,0.004,0.001,0.001,215,,,,
0.8,906.52,565.16,70.39,670,424,834,0.8,0.04,0.16,0.004,0.001,0.001,160,,,,
0.8,902.6,576.38,74,690,326,968,1.2,0.0031,0.3,0.008,0.001,0.001,202,,,,
0.8,900.48,567.57,72.37,670,426,944,0.8,0.04,0.15,0.01,0.001,0.001,159,,,,
0.7,917,699.66,78.21,690,331,966,0.5,0.0031,0.43,0.006,0.001,0.04,221,,,,
0.65,914.81,700.79,80.71,660,428,791,0.3,0.002,0.06,0.005,0.001,0.06,139,,,,
2,882.24,591.68,46.13,600,253,425,1.2,0.08,1.35,0.0359,0.031,0.015,383,,,,
1.2,875.21,575.58,65.31,570,329,321,1.2,0.06,0.4,0.004,0.001,0.001,210,,,,
2,897.52,579.53,55.07,590,262,387,1.5,0.06,0.4,0.004,0.001,0.001,212,,,,
0.6,882.95,580.99,78.64,570,304,333,1,0.06,0.44,0.0089,0.001,0.001,212,,,,
1.2,888.63,572.96,61.56,570,357,270,1.2,0.05,0.41,0.005,0.001,0.001,182,,,,
1.5,885.53,572.46,60.26,570,304,333,1.2,0.05,0.45,0.006,0.001,0.001,228,,,,
1.2,905.17,576.67,65.31,570,284,342,1.2,0.06,0.26,0.01,0.001,0.001,200,,,,
0.7,922.17,699.75,81.88,660,425,780,0.3,0.0021,0.05,0.0049,0.001,0.0599,136,,,,
1.8,904,568.75,63.26,670,426,900,1.1,0.03,0.16,0.002,0.001,0.001,179,,,,
1,920.36,700.32,68.59,690,305,981,0.5,0.0027,0.41,0.006,0.001,0.039,240,,,,
0.65,909.66,566.75,77.4,670,425,900,0.8,0.03,0.15,0.008,0.001,0.001,169,,,,
0.6,882.68,570.8,79.8,590,305,342,1,0.05,0.42,0.002,0.001,0.001,200,,,,
0.6,906.59,567.5,77.61,670,425,930,0.8,0.04,0.17,0.003,0.001,0.001,161,,,,
1.5,889.81,575.38,60.26,570,410,194,1.2,0.06,0.47,0.003,0.001,0.001,219,,,,
3,889.7,575.25,44.47,590,246,390,1.8,0.05,0.35,0.004,0.001,0.001,214,,,,
0.75,897.12,572.57,70.04,670,429,913,0.8,0.037,0.18,0.003,0.001,0.001,149,,,,
1,882.37,576.96,72.11,590,246,404,1.2,0.06,0.47,0.002,0.001,0.001,190,,,,
1.2,919.31,572.14,69.2,670,428,900,0.8,0.045,0.18,0.004,0.001,0.001,170,,,,
1.2,884.27,574.09,62.06,570,281,373,1.2,0.07,0.2599,0.006,0.001,0.001,202,,,,
0.6,885.71,571.37,79.8,590,281,356,1,0.05,0.47,0.004,0.001,0.001,235,,,,
1.2,901.17,575.89,64.86,590,244,405,1.2,0.06,0.29,0.003,0.001,0.001,202,,,,
1,892.92,572.11,72.11,590,246,400,1.2,0.06,0.46,0.005,0.001,0.001,212,,,,
0.8,914.87,697.94,79.38,660,367,780,0.3,0.0018,0.06,0.004,0.001,0.061,143,,,,
1.2,875.01,572.56,61.56,590,266,399,1.2,0.04,0.25,0.004,0.001,0.001,195,,,,
0.8,917.18,698.72,79.38,660,368,742,0.3,0.0021,0.06,0.003,0.001,0.061,133,,,,
1.25,873.39,568.24,65.84,590,376,409,0.8,0.033,0.2,0.008,0.001,0.001,197,,,,
1.02,883.77,570.3,65.83,590,255,378,1.2,0.05,0.4,0.002,0.001,0.001,192,,,,
3,886.54,680.91,44.25,570,265,350,2.2,0.05,0.22,0.006,0.001,0.001,194,,,,
1.8,873.77,574.52,54.38,590,370,405,1.4,0.04,0.25,0.007,0.001,0.001,206,,,,
1,904.03,698.32,77.2,660,366,810,0.3,0.002,0.05,0.005,0.001,0.059,159,,,,
2,888.87,677.89,54.33,590,366,391,2,0.035,0.21,0.002,0.001,0.001,203,,,,
0.6,887.84,574.96,75.76,570,262,389,1,0.06,0.29,0.008,0.001,0.001,214,,,,
0.8,913.58,698.71,73.2,690,307,979,0.5,0.0031,0.4699,0.006,0.001,0.0439,225,,,,
1.25,912.83,568.56,67.93,670,436,891,0.8,0.0299,0.14,0.006,0.001,0.001,162,,,,
2,897.83,682.53,54.58,570,248,389,2.2,0.032,0.2,0.006,0.001,0.001,199,,,,
1.2,915.13,702.06,62.31,690,307,1019,0.5,0.0021,0.44,0.005,0.001,0.042,213,,,,
2.25,904.24,697.38,62.02,690,305,993,0.6,0.0017,0.06,0.004,0.001,0.057,141,,,,
1.15,889.37,577.97,63.16,570,465,303,1.2,0.0599,0.4499,0.013,0.001,0.001,212,,,,
0.75,922.79,700.44,74.37,690,308,1005,0.5,0.0027,0.4199,0.0099,0.001,0.0379,218,,,,
0.8,911.55,699.88,79.38,660,369,780,0.6,0.002,0.07,0.003,0.001,0.058,151,,,,
2,885.53,569.87,54.76,590,243,390,1.8,0.05,0.27,0.003,0.001,0.001,205,,,,
1.2,918.81,699.17,72.76,660,388,731,0.3,0.002,0.05,0.004,0.001,0.063,133,,,,
0.63,903.37,570.88,75.43,570,348,287,0.8,0.03,0.24,0.008,0.001,0.001,199,,,,
0.8,913.86,700.08,79.38,660,365,780,0.3,0.0022,0.05,0.008,0.001,0.061,134,,,,
1.5,908.21,563.92,70.48,670,427,900,0.8,0.045,0.17,0.006,0.001,0.001,170,,,,
1.2,917.25,697.23,72.89,660,366,810,1,0.0022,0.06,0.006,0.001,0.058,174,,,,
1.2,925.75,698.63,62.31,690,336,928,0.5,0.0025,0.41,0.006,0.001,0.043,211,,,,
1.5,890.76,572.99,59.66,590,247,404,1.2,0.07,0.43,0.005,0.001,0.001,185,,,,
1.5,889.28,573.05,60.05,570,261,375,1.2,0.05,0.28,0.002,0.001,0.001,206,,,,
1,879.16,573.52,66.53,590,244,420,1.2,0.07,0.44,0.006,0.001,0.001,213,,,,
0.9,922,696.44,78.49,660,367,795,0.3,0.003,0.09,0.007,0.001,0.059,153,,,,
0.55,878.87,573.62,77.76,590,246,405,0.8,0.06,0.46,0.006,0.001,0.001,210,,,,
0.7,878.63,572,76.43,590,248,420,1,0.05,0.27,0.004,0.001,0.001,226,,,,
1.75,909.76,562.18,65.63,670,424,788,0.8,0.03,0.16,0.006,0.001,0.001,168,,,,
2.5,888.61,679.1,48.9,590,365,405,2.2,0.03,0.21,0.002,0.001,0.001,194,,,,
1.9,889.32,574.48,53.71,570,385,341,1.5,0.06,0.44,0.008,0.001,0.001,185,,,,
3,896.22,681.8,48.9,570,391,356,2.2,0.03,0.19,0.002,0.001,0.001,194,,,,
1.2,889.41,573.92,65.31,590,249,377,1.2,0.045,0.26,0.003,0.001,0.001,206,,,,
0.65,915.13,704.43,80.71,660,427,759,0.3,0.003,0.08,0.006,0.001,0.055,150,,,,
0.7,919.06,701.82,81.88,660,365,810,0.3,0.0021,0.08,0.0089,0.001,0.063,139,,,,
1.25,904.8,570.68,65.84,570,366,362,0.8,0.03,0.2,0.007,0.001,0.001,224,,,,
1.91,894.88,573.22,53.48,590,426,313,1.5,0.06,0.43,0.004,0.001,0.001,180,,,,
0.65,912.76,569.14,77.4,670,428,930,0.8,0.03,0.17,0.005,0.001,0.001,161,,,,
0.65,912.76,569.14,77.4,670,428,930,0.8,0.03,0.17,0.005,0.001,0.001,161,,,,
1.25,890.71,572.96,65.08,590,372,354,1.2,0.06,0.42,0.006,0.001,0.001,190,,,,
1.5,885.19,681.33,56.63,570,367,383,1.2,0.035,0.21,0.007,0.001,0.001,196,,,,
1.9,890.39,570.71,53.71,570,245,375,1.5,0.06,0.44,0.012,0.001,0.001,190,,,,
1,894.02,579.47,66.53,590,256,382,1.2,0.06,0.44,0.012,0.001,0.001,192,,,,
1.5,883.9,578.71,56.63,570,309,329,1.2,0.05,0.28,0.002,0.001,0.001,199,,,,
1.5,886.64,576.78,60.05,570,279,366,1.2,0.045,0.26,0.002,0.001,0.001,204,,,,
1.5,888.62,570.77,59.66,570,266,383,1.2,0.06,0.46,0.004,0.001,0.001,190,,,,
1.15,892.75,576.16,67.25,590,427,221,1.2,0.06,0.28,0.005,0.001,0.001,206,,,,
1.5,892.03,572.56,59.66,600,246,420,1.2,0.06,0.44,0.003,0.001,0.001,195,,,,
1,902.96,699.61,77.2,660,365,810,0.3,0.0023,0.05,0.007,0.001,0.06,143,,,,
1.2,923.37,692.65,62.31,690,307,997,0.5,0.0032,0.4,0.005,0.001,0.038,206,,,,
0.7,895.22,573.86,76.43,570,244,379,1,0.05,0.28,0.003,0.001,0.001,205,,,,
0.7,913.87,698.08,81.88,660,365,795,0.3,0.0025,0.06,0.004,0.001,0.06,142,,,,
3,890.06,572.92,44.47,570,252,403,1.8,0.05,0.28,0.002,0.001,0.001,211,,,,
0.65,903.67,696.95,80.71,660,429,766,0.3,0.0016,0.06,0.005,0.001,0.064,138,,,,
2.25,919.47,698.33,62.02,690,310,985,0.3,0.0022,0.07,0.005,0.001,0.064,150,,,,
0.65,914.24,701.17,80.71,660,427,780,0.3,0.0019,0.07,0.003,0.001,0.061,144,,,,
2,926.17,704.22,55.33,690,336,928,0.5,0.0018,0.4,0.005,0.001,0.043,213,,,,
0.8,908.08,699.62,79.38,660,366,810,0.3,0.002,0.06,0.002,0.001,0.056,131,,,,
0.7,917.57,700.08,76.53,690,323,1033,0.5,0.0027,0.46,0.007,0.001,0.042,213,,,,
1.55,889.59,685.06,58.47,570,257,373,1.8,0.04,0.22,0.006,0.001,0.001,192,,,,
0.9,885.38,576.03,69.63,590,439,197,1.2,0.04,0.28,0.005,0.001,0.001,210,,,,
0.7,911.85,571.89,75.97,670,425,930,0.8,0.04,0.18,0.008,0.001,0.001,165,,,,
1,911.9,569.64,74.23,670,425,930,0.8,0.045,0.15,0.005,0.001,0.001,163,,,,
1,896.28,574.15,72.11,590,246,390,1.2,0.06,0.42,0.004,0.001,0.001,213,,,,
1.2,897.14,573.55,65.51,590,250,376,1.2,0.08,0.37,0.003,0.001,0.001,213,,,,
1.25,897.27,577.01,64.09,590,273,377,1.2,0.06,0.48,0.017,0.001,0.001,205,,,,
1.25,917.18,698.79,71.64,660,368,776,0.5,0.0024,0.07,0.008,0.001,0.051,146,,,,
1.5,892.25,578.26,62.05,590,256,393,1.2,0.04,0.29,0.002,0.001,0.001,213,,,,
2,874.46,680.29,54.58,590,247,406,2.2,0.045,0.22,0.003,0.001,0.001,198,,,,
0.8,916.75,704.3,79.38,670,423,910,0.6,0.0021,0.05,0.004,0.001,0.063,149,,,,
1.5,891.04,576.67,59.66,590,269,396,1.2,0.06,0.43,0.003,0.001,0.001,185,,,,
0.8,920.17,699.45,79.38,670,426,885,0.3,0.0022,0.07,0.005,0.001,0.059,131,,,,
1.15,904.42,573.22,63.16,570,367,330,1.2,0.06,0.42,0.007,0.001,0.001,182,,,,
0.63,911.46,563.02,75.43,590,278,388,0.8,0.035,0.22,0.005,0.001,0.001,240,,,,
1,896.72,576.93,72.11,590,245,404,1.2,0.05,0.44,0.008,0.001,0.001,208,,,,
0.65,916.86,699.98,80.71,660,431,777,0.3,0.002,0.05,0.004,0.001,0.058,130,,,,
3,890.93,569.25,44.47,590,249,385,1.8,0.05,0.29,0.008,0.001,0.001,218,,,,
1.5,889.5,584.55,60.26,590,246,390,1.2,0.07,0.43,0.008,0.001,0.001,215,,,,
1.25,907.43,564.44,65.84,570,367,325,0.8,0.035,0.25,0.004,0.001,0.001,211,,,,
1.5,891.45,577.2,59.66,570,258,387,1.2,0.05,0.43,0.007,0.001,0.001,190,,,,
0.6,889.12,575.43,79.8,570,248,395,1,0.06,0.24,0.003,0.001,0.001,218,,,,
0.6,893.95,564.26,77.86,670,428,929,0.8,0.04,0.16,0.005,0.001,0.001,162,,,,
1.5,892.89,574.98,62.05,590,506,268,1.2,0.05,0.29,0.007,0.001,0.001,212,,,,
1.54,884.09,571.31,58.47,570,390,247,1.5,0.06,0.45,0.01,0.001,0.001,200,,,,
0.8,922.47,699,73.2,690,336,957,0.5,0.003,0.44,0.003,0.001,0.04,223,,,,
1.5,885.23,572.38,60.05,570,280,357,1.2,0.06,0.44,0.008,0.001,0.001,212,,,,
1,896.34,582,72.11,590,247,400,1.2,0.05,0.43,0.004,0.001,0.001,192,,,,
0.75,893.27,564.55,70.04,670,424,929,0.8,0.035,0.16,0.003,0.001,0.001,151,,,,
2.5,893,571.59,53.73,590,378,390,1.8,0.04,0.27,0.006,0.001,0.001,205,,,,
1.2,904.82,567.42,69.2,670,431,927,0.8,0.035,0.17,0.005,0.001,0.001,168,,,,
1.2,881.28,576.85,64.86,590,248,411,1.2,0.04,0.29,0.003,0.001,0.001,206,,,,
1.6,882.41,571.72,61,570,374,341,1.4,0.05,0.3,0.024,0.001,0.001,188,,,,
0.8,921.6,700.06,79.38,660,429,780,0.3,0.002,0.06,0.002,0.001,0.06,159,,,,
0.6,901.6,567.54,79.1,670,428,914,0.8,0.0399,0.1599,0.008,0.001,0.001,174,,,,
0.7,909.5,546.91,69.71,670,426,900,0.6,0.038,0.16,0.005,0.001,0.001,148,,,,
0.6,897.27,571.88,79.1,670,430,913,0.8,0.035,0.19,0.0089,0.001,0.001,172,,,,
0.7,932.94,700,78.21,690,308,990,0.5,0.0031,0.4799,0.004,0.001,0.0419,222,,,,
0.9,891.7,574.93,69.63,570,388,318,1.2,0.07,0.27,0.004,0.001,0.001,211,,,,
1.2,886.23,576.44,64.86,590,310,404,1.2,0.06,0.33,0.005,0.001,0.001,188,,,,
0.8,905.72,573.72,68.12,670,428,900,0.8,0.04,0.18,0.004,0.001,0.001,144,,,,
0.7,914.08,595.51,76.53,690,306,1019,0.5,0.0034,0.57,0.003,0.02,0.057,226,,,,
1.5,887.71,571.76,60.05,590,246,360,1.2,0.06,0.25,0.006,0.001,0.001,212,,,,
1.2,884.34,570.36,61.56,570,246,420,1.2,0.07,0.41,0.004,0.001,0.001,195,,,,
0.9,914.94,566.12,69,670,431,930,0.8,0.03,0.17,0.0089,0.001,0.001,163,,,,
0.67,909.67,709.92,82.63,660,371,778,0.3,0.0023,0.06,0.005,0.001,0.059,152,,,,
0.9,911.14,585.69,69.83,690,307,990,0.5,0.0027,0.5,0.004,0.022,0.051,234,,,,
0.7,910.88,701.34,81.88,660,426,771,0.6,0.0021,0.06,0.005,0.001,0.064,149,,,,
1.2,883.44,574.69,64.86,590,251,402,1.2,0.043,0.27,0.002,0.001,0.001,203,,,,
1.5,885.45,574.2,60.26,590,368,393,1.2,0.06,0.42,0.004,0.001,0.001,226,,,,
1.9,901.41,680.89,53.95,570,433,263,1.8,0.045,0.24,0.006,0.001,0.001,199,,,,
0.75,916.34,695.43,74.37,690,308,1020,0.5,0.003,0.4199,0.004,0.001,0.035,210,,,,
0.75,918.65,701.26,78.03,690,308,1020,0.5,0.0018,0.46,0.006,0.001,0.041,213,,,,
0.7,917.49,697.84,76.03,690,306,1005,0.5,0.0032,0.3899,0.004,0.001,0.038,213,,,,
2,887.18,571.9,49.1,590,261,376,1.8,0.045,0.29,0.004,0.001,0.001,204,,,,
2.5,873.02,567.82,53.73,570,260,377,1.8,0.0399,0.2599,0.004,0.001,0.001,205,,,,
1.4,903.35,567.04,69.49,670,427,915,0.8,0.04,0.16,0.004,0.001,0.001,154,,,,
1.5,895.34,573.61,56.63,590,385,388,1.2,0.05,0.27,0.002,0.001,0.001,218,,,,
1,912.36,566.05,74.23,670,426,898,0.8,0.04,0.17,0.011,0.001,0.001,157,,,,
2,881.62,574.19,57.44,590,249,403,1.4,0.043,0.27,0.002,0.001,0.001,205,,,,
1,889.14,574.8,71.89,570,274,342,1.2,0.05,0.32,0.004,0.001,0.001,206,,,,
0.7,920.57,700.24,81.88,660,427,776,0.5,0.002,0.05,0.005,0.001,0.059,144,,,,
1,913.12,701.59,77.2,660,424,773,0.3,0.0021,0.05,0.007,0.001,0.056,143,,,,
1.5,883.37,575.31,59.66,570,290,344,1.2,0.06,0.44,0.005,0.001,0.001,185,,,,
1.6,885.63,610.92,48.69,600,302,330,1.2,0.08,1.35,0.0359,0.031,0.015,357,,,,
0.65,929.55,700.48,77.73,690,309,1020,0.5,0.0029,0.43,0.007,0.001,0.041,229,,,,
3,892.34,571.71,44.47,570,252,365,1.8,0.045,0.3,0.006,0.001,0.001,216,,,,
1.35,918.06,699.4,69.4,660,426,795,0.6,0.0025,0.07,0.004,0.001,0.061,158,,,,
2.5,893.54,684.45,53.55,570,247,387,2.2,0.05,0.2,0.003,0.001,0.001,195,,,,
0.4,888.68,574.52,81.64,570,245,390,0.7,0.04,0.24,0.005,0.001,0.001,187,,,,
1.2,910.93,699.58,62.31,690,307,979,0.5,0.0027,0.41,0.006,0.001,0.042,204,,,,
1,886.98,574.02,65.77,590,251,415,1.2,0.045,0.26,0.004,0.001,0.001,223,,,,
0.65,920.04,698.91,80.71,660,428,767,0.3,0.0026,0.06,0.002,0.001,0.061,131,,,,
0.6,918.77,697.25,82.17,670,425,930,0.3,0.0022,0.07,0.007,0.001,0.069,145,,,,
1.6,881.73,680.81,57.13,600,277,403,1.8,0.045,0.19,0.003,0.001,0.001,164,,,,
0.8,879.47,575.52,73,590,454,297,1.2,0.045,0.3,0.003,0.001,0.001,200,,,,
1.2,919.76,698.77,62.31,690,308,965,0.5,0.0033,0.42,0.0089,0.001,0.043,221,,,,
0.8,908.86,565.64,72.6,670,425,900,0.8,0.04,0.15,0.003,0.001,0.001,154,,,,
2,889.59,573.25,54.76,570,467,215,1.8,0.04,0.25,0.007,0.001,0.001,212,,,,
1.54,883.92,574.4,58.47,570,245,370,1.5,0.05,0.44,0.003,0.001,0.001,185,,,,
1.2,909.89,698.53,72.89,670,425,944,1,0.002,0.0599,0.0049,0.001,0.0619,163,,,,
1,877.89,573.8,66.53,590,249,417,1.2,0.07,0.47,0.007,0.001,0.001,208,,,,
1.2,921.19,697.65,62.31,690,305,959,0.5,0.0025,0.4,0.005,0.001,0.04,199,,,,
0.75,914.86,562.12,67.54,670,425,904,0.8,0.0399,0.15,0.006,0.001,0.001,151,,,,
0.6,918.36,693.37,82.17,660,427,795,0.3,0.0026,0.06,0.011,0.001,0.063,153,,,,
1.5,908.81,565.57,61.25,590,366,386,0.8,0.045,0.2,0.006,0.001,0.001,188,,,,
0.9,914.53,570.88,69.27,670,429,915,0.8,0.0399,0.17,0.0149,0.001,0.001,165,,,,
1.2,890.17,576.99,65.31,570,414,307,1.2,0.045,0.26,0.005,0.001,0.001,199,,,,
0.55,885.73,577.64,77.76,570,275,393,0.8,0.07,0.4,0.006,0.001,0.001,214,,,,
0.58,883.67,565.33,76.56,570,291,314,1,0.07,0.4,0.006,0.001,0.001,240,,,,
3.15,883.23,573.96,41.69,570,247,387,1.8,0.045,0.26,0.003,0.001,0.001,217,,,,
1.2,917.1,699.54,62.31,690,306,990,0.5,0.0032,0.45,0.007,0.001,0.043,218,,,,
1.6,878.87,572.69,59.45,570,253,381,1.4,0.05,0.23,0.003,0.001,0.001,218,,,,
0.6,915.95,700.22,82.17,670,428,900,0.3,0.0024,0.07,0.007,0.001,0.055,153,,,,
1,908.77,565.8,74.23,670,429,926,0.8,0.035,0.17,0.0089,0.001,0.001,178,,,,
2,888.48,573.25,49.1,590,251,399,1.8,0.05,0.26,0.005,0.001,0.001,210,,,,
1.2,890.81,569.53,66.47,570,246,532,1.2,0.06,0.41,0.004,0.001,0.001,192,,,,
1.2,921.4,704.95,62.31,690,308,988,0.5,0.0027,0.4,0.006,0.001,0.037,198,,,,
0.55,897.07,578.66,77.76,590,258,391,1,0.06,0.46,0.006,0.001,0.001,221,,,,
1.2,925.75,698.63,62.31,690,336,928,0.5,0.0025,0.41,0.006,0.001,0.043,211,,,,
2.5,890.52,580.15,53.73,590,300,351,1.8,0.0399,0.28,0.003,0.001,0.001,221,,,,
1.2,920.18,700.51,62.31,690,307,990,0.5,0.0027,0.43,0.003,0.001,0.041,237,,,,
0.7,931.18,705.77,81.88,660,426,788,0.6,0.0021,0.06,0.005,0.001,0.06,148,,,,
1.5,890.12,574.22,56.63,570,244,405,1.2,0.05,0.28,0.002,0.001,0.001,217,,,,
0.65,881.95,570.09,73.72,590,365,405,1,0.05,0.29,0.016,0.001,0.001,228,,,,
1.4,911.91,567.82,68.83,670,428,899,0.8,0.04,0.17,0.004,0.001,0.001,160,,,,
0.6,913.46,565.79,79.1,670,425,900,0.8,0.04,0.17,0.004,0.001,0.001,174,,,,
0.8,907.57,573.52,74,670,424,928,1.2,0.0022,0.35,0.006,0.001,0.001,208,,,,
1.6,903.54,564.29,68.56,670,426,912,0.8,0.03,0.15,0.005,0.001,0.001,179,,,,
0.65,916.05,701.1,80.71,660,367,810,0.6,0.0024,0.0599,0.004,0.001,0.0599,149,,,,
1,892.46,571.76,72.11,590,272,366,1.2,0.08,0.43,0.006,0.001,0.001,215,,,,
0.8,896.2,575.55,74.94,600,271,409,1.2,0.08,0.43,0.006,0.001,0.001,213,,,,
0.9,886.78,572.64,74.2,590,255,397,1.2,0.06,0.43,0.003,0.001,0.001,214,,,,
1.5,882.04,559.33,70.48,670,426,886,0.8,0.03,0.17,0.002,0.001,0.001,157,,,,
2.3,885.81,615.07,44.05,600,263,418,1.2,0.08,1.25,0.048,0.033,0.011,368,,,,
1.4,908.8,700.85,71.46,660,425,777,0.3,0.0019,0.06,0.004,0.001,0.064,145,,,,
0.8,903.31,567.78,72.37,670,425,900,0.8,0.035,0.18,0.002,0.001,0.001,152,,,,
1.2,884.13,569.11,65.31,600,251,398,1.2,0.05,0.25,0.002,0.001,0.001,200,,,,
0.8,901.2,566.59,72.37,670,430,926,0.8,0.04,0.17,0.008,0.001,0.001,180,,,,
0.8,919.64,699.01,79.38,660,366,780,0.3,0.0018,0.05,0.005,0.001,0.057,127,,,,
1.2,881.95,579.86,65.83,590,535,176,1.2,0.045,0.26,0.004,0.001,0.001,181,,,,
1.5,893.93,575.71,59.66,570,477,269,1.2,0.05,0.42,0.006,0.001,0.001,182,,,,
0.55,880.79,575.33,77.76,590,247,374,0.7,0.06,0.45,0.01,0.001,0.001,220,,,,
0.75,909.59,565.45,70.04,670,426,930,0.8,0.04,0.17,0.004,0.001,0.001,163,,,,
1,899.55,571.46,72.11,590,374,353,1.2,0.05,0.42,0.002,0.001,0.001,258,,,,
0.4,874.51,572.57,81.64,590,247,405,0.6,0.04,0.32,0.002,0.001,0.001,212,,,,
2,891.76,677.41,54.58,590,249,402,2.2,0.04,0.21,0.005,0.001,0.001,193,,,,
0.63,909.76,571.42,75.43,570,279,377,0.8,0.0299,0.17,0.0049,0.001,0.001,185,,,,
1.55,879.51,680.63,58.47,590,271,366,1.8,0.0469,0.22,0.003,0.001,0.001,196,,,,
1.2,915.44,698.79,62.31,690,306,1020,1,0.0023,0.38,0.004,0.001,0.038,205,,,,
1,887.98,573.04,72.11,590,246,399,1.2,0.07,0.44,0.005,0.001,0.001,213,,,,
0.9,918.67,697.94,71.72,690,309,984,0.5,0.0032,0.4,0.006,0.001,0.0359,203,,,,
1.16,888.38,571.93,62.84,590,247,397,1.2,0.048,0.4499,0.004,0.001,0.001,212,,,,
0.7,890.13,573.65,77.44,590,258,401,1,0.05,0.25,0.004,0.001,0.001,185,,,,
0.8,917.38,700.06,79.38,670,427,900,0.3,0.0022,0.07,0.005,0.001,0.064,143,,,,
1.2,895.25,559.95,55.82,600,313,352,1.2,0.07,1.28,0.056,0.033,0.013,401,,,,
2,876.75,682.42,48.9,570,246,375,2.2,0.04,0.21,0.005,0.001,0.001,195,,,,
0.8,909.58,699.52,79.38,660,367,810,0.3,0.0025,0.07,0.006,0.001,0.065,138,,,,
1.5,920.12,701.51,69.46,660,425,780,0.3,0.0021,0.06,0.005,0.001,0.059,141,,,,
